;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;Eletricidade e Gás;128.162;1.283;1.690;-407;128.419;1.638;1.381;257;0,20;128.434;1.368;1.353;15;0,01;128.489;723;668;55;0,04;128.528;803;764;39;0,03;128.238;888;1.178;-290;-0,23;128.272;1.099;1.065;34;0,03;128.341;1.185;1.116;69;0,05;128.496;1.402;1.247;155;0,12;128.972;1.614;1.138;476;0,37;129.278;1.619;1.313;306;0,24;128.949;1.198;1.527;-329;-0,25;129.445;1.727;1.231;496;0,38;129.826;1.867;1.486;381;0,29;129.485;1.644;1.985;-341;-0,26;129.919;1.964;1.530;434;0,34;130.139;1.702;1.482;220;0,17;130.878;2.111;1.372;739;0,57;131.263;1.826;1.441;385;0,29;131.625;2.025;1.663;362;0,28;131.840;2.137;1.922;215;0,16;131.914;1.883;1.809;74;0,06;131.682;1.717;1.949;-232;-0,18;131.089;1.230;1.823;-593;-0,45;131.193;1.502;1.398;104;0,08;131.126;1.686;1.753;-67;-0,05;131.321;1.662;1.467;195;0,15;131.146;1.629;1.804;-175;-0,13;131.002;1.545;1.689;-144;-0,11;131.178;1.720;1.544;176;0,13;131.653;1.703;1.228;475;0,36;131.954;1.726;1.425;301;0,23;132.255;1.675;1.374;301;0,23;132.034;1.249;1.470;-221;-0,17;132.248;1.453;1.239;214;0,16;131.199;1.068;2.117;-1.049;-0,79;131.114;1.395;1.480;-85;-0,06;131.323;1.783;1.574;209;0,16;131.404;1.732;1.651;81;0,06;131.461;1.966;1.909;57;0,04;131.664;1.805;1.602;203;0,15;131.894;1.870;1.640;230;0,17;132.475;1.990;1.409;581;0,44;132.997;2.022;1.500;522;0,39;133.345;1.829;1.481;348;0,26;133.542;1.707;1.510;197;0,15;133.967;1.759;1.334;425;0,32;19.858;17.090;2.768;2,11;20.926;19.207;1.719;1,30;;;;;;;
;Água, Esgoto, Atividades de Gestão de Resíduos e Descontaminação;344.536;7.170;6.511;659;346.345;8.966;7.157;1.809;0,53;346.891;7.645;7.099;546;0,16;343.757;3.704;6.838;-3.134;-0,90;341.396;4.193;6.554;-2.361;-0,69;339.987;4.367;5.776;-1.409;-0,41;339.681;5.580;5.886;-306;-0,09;341.282;6.880;5.279;1.601;0,47;342.695;7.362;5.949;1.413;0,41;344.952;8.386;6.129;2.257;0,66;345.600;7.322;6.674;648;0,19;343.512;5.768;7.856;-2.088;-0,60;344.739;8.428;7.201;1.227;0,36;347.614;9.740;6.865;2.875;0,83;348.964;9.608;8.258;1.350;0,39;348.629;8.450;8.785;-335;-0,10;350.889;9.851;7.591;2.260;0,65;353.063;9.448;7.274;2.174;0,62;354.918;9.000;7.145;1.855;0,53;356.408;9.313;7.823;1.490;0,42;357.896;9.091;7.603;1.488;0,42;359.469;9.870;8.297;1.573;0,44;361.259;9.818;8.028;1.790;0,50;359.032;8.648;10.875;-2.227;-0,62;361.145;9.994;7.881;2.113;0,59;364.993;12.596;8.748;3.848;1,07;366.670;11.849;10.172;1.677;0,46;369.320;10.925;8.275;2.650;0,72;372.471;12.135;8.984;3.151;0,85;374.844;11.709;9.336;2.373;0,64;376.936;10.849;8.757;2.092;0,56;378.880;11.377;9.433;1.944;0,52;380.098;9.552;8.334;1.218;0,32;380.800;9.756;9.054;702;0,18;380.613;9.057;9.244;-187;-0,05;380.873;8.416;8.156;260;0,07;380.783;10.117;10.207;-90;-0,02;382.340;11.387;9.830;1.557;0,41;383.705;12.004;10.639;1.365;0,36;385.703;10.857;8.859;1.998;0,52;385.715;10.705;10.693;12;0,00;386.086;9.960;9.589;371;0,10;387.327;10.951;9.710;1.241;0,32;388.746;12.181;10.762;1.419;0,37;388.672;9.486;9.560;-74;-0,02;390.070;10.349;8.951;1.398;0,36;390.585;9.293;8.778;515;0,13;117.290;107.578;9.712;2,55;125.706;115.734;9.972;2,62;;;;;;;
;Construção;1.922.902;154.784;119.938;34.846;1.947.877;147.097;122.122;24.975;1,30;1.929.122;133.787;152.542;-18.755;-0,96;1.854.600;64.524;139.046;-74.522;-3,86;1.830.690;91.134;115.044;-23.910;-1,29;1.845.272;119.910;105.328;14.582;0,80;1.884.700;146.178;106.750;39.428;2,14;1.934.705;158.779;108.774;50.005;2,65;1.981.551;164.204;117.358;46.846;2,42;2.016.989;166.137;130.699;35.438;1,79;2.033.570;149.146;132.565;16.581;0,82;1.982.771;100.055;150.854;-50.799;-2,50;2.027.259;174.751;130.263;44.488;2,24;2.072.750;180.787;135.296;45.491;2,24;2.097.101;175.943;151.592;24.351;1,17;2.119.417;159.100;136.784;22.316;1,06;2.141.740;169.758;147.435;22.323;1,05;2.165.887;171.744;147.597;24.147;1,13;2.196.517;180.839;150.209;30.630;1,41;2.231.969;187.535;152.083;35.452;1,61;2.258.917;180.982;154.034;26.948;1,21;2.274.681;174.854;159.090;15.764;0,70;2.283.021;169.691;161.351;8.340;0,37;2.228.027;117.377;172.371;-54.994;-2,41;2.265.251;188.397;151.173;37.224;1,67;2.305.004;198.774;159.021;39.753;1,75;2.323.909;196.213;177.308;18.905;0,82;2.349.375;183.254;157.788;25.466;1,10;2.383.248;206.667;172.794;33.873;1,44;2.413.460;196.361;166.149;30.212;1,27;2.445.764;199.653;167.349;32.304;1,34;2.481.667;214.679;178.776;35.903;1,47;2.513.312;200.774;169.129;31.645;1,28;2.518.257;177.922;172.977;4.945;0,20;2.497.936;161.289;181.610;-20.321;-0,81;2.420.734;113.426;190.628;-77.202;-3,09;2.459.425;202.285;163.594;38.691;1,60;2.481.832;185.182;162.775;22.407;0,91;2.514.134;219.579;187.277;32.302;1,30;2.541.219;187.067;159.982;27.085;1,08;2.568.830;210.388;182.777;27.611;1,09;2.589.635;199.099;178.294;20.805;0,81;2.614.948;200.853;175.540;25.313;0,98;2.642.976;219.510;191.482;28.028;1,07;2.662.915;193.278;173.339;19.939;0,75;2.674.009;191.959;180.865;11.094;0,42;2.656.709;170.865;188.165;-17.300;-0,65;2.180.065;1.944.090;235.975;9,75;2.293.491;2.134.718;158.773;6,36;;;;;;;
;"Comércio; reparação de veículos automotores e motocicletas";8.664.661;334.987;386.876;-51.889;8.673.462;360.027;351.226;8.801;0,10;8.584.980;337.124;425.606;-88.482;-1,02;8.319.747;124.532;389.765;-265.233;-3,09;8.213.432;153.318;259.633;-106.315;-1,28;8.186.140;203.128;230.420;-27.292;-0,33;8.206.678;259.770;239.232;20.538;0,25;8.250.650;296.502;252.530;43.972;0,54;8.317.110;344.258;277.798;66.460;0,81;8.427.897;421.151;310.364;110.787;1,33;8.604.084;466.163;289.976;176.187;2,09;8.650.157;382.557;336.484;46.073;0,54;8.660.339;386.877;376.695;10.182;0,12;8.728.068;424.471;356.742;67.729;0,78;8.734.826;384.247;377.489;6.758;0,08;8.737.325;325.026;322.527;2.499;0,03;8.796.628;376.816;317.513;59.303;0,68;8.873.626;399.008;322.010;76.998;0,88;8.948.810;415.138;339.954;75.184;0,85;9.030.839;441.857;359.828;82.029;0,92;9.096.272;443.412;377.979;65.433;0,72;9.166.691;453.499;383.080;70.419;0,77;9.308.037;502.376;361.030;141.346;1,54;9.314.170;403.093;396.960;6.133;0,07;9.250.181;383.283;447.272;-63.989;-0,69;9.263.622;441.862;428.421;13.441;0,15;9.254.889;444.012;452.745;-8.733;-0,09;9.285.797;429.021;398.113;30.908;0,33;9.333.704;456.527;408.620;47.907;0,52;9.382.703;443.567;394.568;48.999;0,52;9.423.706;445.269;404.266;41.003;0,44;9.468.082;473.236;428.860;44.376;0,47;9.526.939;457.727;398.870;58.857;0,62;9.578.375;450.999;399.563;51.436;0,54;9.684.643;483.273;377.005;106.268;1,11;9.667.009;394.234;411.868;-17.634;-0,18;9.614.901;410.046;462.154;-52.108;-0,54;9.616.335;426.712;425.278;1.434;0,01;9.635.079;498.955;480.211;18.744;0,19;9.664.003;430.773;401.849;28.924;0,30;9.679.455;454.263;438.811;15.452;0,16;9.700.716;444.336;423.075;21.261;0,22;9.727.529;439.738;412.925;26.813;0,28;9.769.135;486.933;445.327;41.606;0,43;9.811.885;458.361;415.611;42.750;0,44;9.862.473;477.896;427.308;50.588;0,52;9.951.179;502.406;413.700;88.706;0,90;5.030.419;4.746.249;284.170;2,94;5.424.653;5.158.117;266.536;2,75;;;;;;;
;Serviços;18.288.592;685.322;630.754;54.568;18.428.744;759.969;619.817;140.152;0,77;18.293.687;674.288;809.345;-135.057;-0,73;17.876.496;317.919;735.110;-417.191;-2,28;17.700.862;335.486;511.120;-175.634;-0,98;17.631.151;397.175;466.886;-69.711;-0,39;17.608.143;476.315;499.323;-23.008;-0,13;17.631.087;538.093;515.149;22.944;0,13;17.700.584;600.097;530.600;69.497;0,39;17.841.093;706.123;565.614;140.509;0,79;17.999.522;712.567;554.138;158.429;0,89;17.928.229;619.897;691.190;-71.293;-0,40;18.000.274;732.603;660.558;72.045;0,40;18.166.438;818.720;652.556;166.164;0,92;18.248.366;789.581;707.653;81.928;0,45;18.288.276;668.396;628.486;39.910;0,22;18.392.216;720.571;616.631;103.940;0,57;18.518.748;741.449;614.917;126.532;0,69;18.636.126;777.428;660.050;117.378;0,63;18.822.276;874.710;688.560;186.150;1,00;18.972.818;846.826;696.284;150.542;0,80;19.119.942;844.995;697.871;147.124;0,78;19.298.085;859.112;680.969;178.143;0,93;19.177.883;724.217;844.419;-120.202;-0,62;19.293.675;877.069;761.277;115.792;0,60;19.532.387;1.021.588;782.876;238.712;1,24;19.634.740;949.185;846.832;102.353;0,52;19.757.744;888.175;765.171;123.004;0,63;19.879.632;902.340;780.452;121.888;0,62;20.007.313;871.176;743.495;127.681;0,64;20.092.615;866.105;780.803;85.302;0,43;20.240.231;965.036;817.420;147.616;0,73;20.362.185;884.213;762.259;121.954;0,60;20.453.292;831.305;740.198;91.107;0,45;20.540.454;816.207;729.045;87.162;0,43;20.333.263;678.126;885.317;-207.191;-1,01;20.374.898;888.988;847.353;41.635;0,20;20.545.824;961.963;791.037;170.926;0,84;20.668.851;1.027.461;904.434;123.027;0,60;20.774.298;880.917;775.470;105.447;0,51;20.859.220;920.587;835.665;84.922;0,41;20.934.731;873.719;798.208;75.511;0,36;20.991.193;861.788;805.326;56.462;0,27;21.106.067;972.072;857.198;114.874;0,55;21.200.228;882.628;788.467;94.161;0,45;21.307.861;903.288;795.655;107.633;0,51;21.400.481;860.936;768.316;92.620;0,43;10.034.347;8.967.129;1.067.218;5,25;10.712.473;9.852.446;860.027;4,19;;;;;;;
;Transporte, armazenagem e correio;2.357.537;71.577;72.777;-1.200;2.367.321;82.379;72.595;9.784;0,42;2.359.810;79.750;87.261;-7.511;-0,32;2.302.535;38.778;96.053;-57.275;-2,43;2.271.168;38.645;70.012;-31.367;-1,36;2.259.759;50.157;61.566;-11.409;-0,50;2.254.090;62.790;68.459;-5.669;-0,25;2.251.641;68.542;70.991;-2.449;-0,11;2.260.455;77.787;68.973;8.814;0,39;2.276.489;89.475;73.441;16.034;0,71;2.291.617;89.048;73.920;15.128;0,66;2.285.325;71.375;77.667;-6.292;-0,27;2.284.811;77.281;77.795;-514;-0,02;2.294.954;91.112;80.969;10.143;0,44;2.306.057;93.689;82.586;11.103;0,48;2.309.106;82.829;79.780;3.049;0,13;2.315.856;83.649;76.899;6.750;0,29;2.328.890;86.387;73.353;13.034;0,56;2.342.187;92.798;79.501;13.297;0,57;2.361.624;98.446;79.009;19.437;0,83;2.379.724;100.352;82.252;18.100;0,77;2.392.989;98.073;84.808;13.265;0,56;2.409.026;100.109;84.072;16.037;0,67;2.395.956;78.936;92.006;-13.070;-0,54;2.401.189;91.307;86.074;5.233;0,22;2.415.521;107.779;93.447;14.332;0,60;2.429.683;108.370;94.208;14.162;0,59;2.445.234;104.729;89.178;15.551;0,64;2.459.479;107.532;93.287;14.245;0,58;2.476.606;103.839;86.712;17.127;0,70;2.489.924;100.137;86.819;13.318;0,54;2.504.321;107.632;93.235;14.397;0,58;2.518.714;100.475;86.082;14.393;0,57;2.528.766;95.900;85.848;10.052;0,40;2.539.066;95.807;85.507;10.300;0,41;2.519.652;76.235;95.649;-19.414;-0,76;2.522.340;94.607;91.919;2.688;0,11;2.539.572;106.784;89.552;17.232;0,68;2.562.941;121.454;98.085;23.369;0,92;2.579.029;104.659;88.571;16.088;0,63;2.586.293;107.583;100.319;7.264;0,28;2.597.427;103.246;92.112;11.134;0,43;2.606.411;100.049;91.065;8.984;0,35;2.619.022;110.008;97.397;12.611;0,48;2.631.648;102.099;89.473;12.626;0,48;2.646.994;106.171;90.825;15.346;0,58;2.658.618;101.199;89.575;11.624;0,44;1.157.859;1.018.893;138.966;5,52;1.234.094;1.114.542;119.552;4,71;;;;;;;
;Alojamento e alimentação;1.856.849;102.765;98.662;4.103;1.869.535;108.244;95.558;12.686;0,68;1.773.383;77.750;173.902;-96.152;-5,14;1.623.578;13.895;163.700;-149.805;-8,45;1.559.452;15.610;79.736;-64.126;-3,95;1.516.938;19.517;62.031;-42.514;-2,73;1.486.128;28.817;59.627;-30.810;-2,03;1.466.280;42.160;62.008;-19.848;-1,34;1.468.732;60.395;57.943;2.452;0,17;1.493.609;88.005;63.128;24.877;1,69;1.528.485;97.005;62.129;34.876;2,34;1.548.177;88.229;68.537;19.692;1,29;1.551.911;92.260;88.526;3.734;0,24;1.567.180;98.522;83.253;15.269;0,98;1.528.482;65.460;104.158;-38.698;-2,47;1.499.009;49.908;79.381;-29.473;-1,93;1.504.361;71.600;66.248;5.352;0,36;1.523.554;81.945;62.752;19.193;1,28;1.552.386;97.645;68.813;28.832;1,89;1.587.377;117.223;82.232;34.991;2,25;1.620.570;118.776;85.583;33.193;2,09;1.654.348;121.824;88.046;33.778;2,08;1.691.099;123.887;87.136;36.751;2,22;1.710.377;113.530;94.252;19.278;1,14;1.713.211;106.848;104.014;2.834;0,17;1.734.954;123.568;101.825;21.743;1,27;1.740.372;118.820;113.402;5.418;0,31;1.760.094;120.362;100.640;19.722;1,13;1.781.533;124.818;103.379;21.439;1,22;1.799.903;116.466;98.096;18.370;1,03;1.813.083;117.302;104.122;13.180;0,73;1.830.621;127.192;109.654;17.538;0,97;1.848.729;123.146;105.038;18.108;0,99;1.864.085;120.041;104.685;15.356;0,83;1.885.553;121.625;100.157;21.468;1,15;1.885.009;105.363;105.907;-544;-0,03;1.883.637;116.752;118.124;-1.372;-0,07;1.899.568;127.598;111.667;15.931;0,85;1.911.487;139.634;127.715;11.919;0,63;1.921.163;118.479;108.803;9.676;0,51;1.926.724;121.772;116.211;5.561;0,29;1.940.004;120.881;107.601;13.280;0,69;1.949.782;119.831;110.053;9.778;0,50;1.964.414;133.335;118.703;14.632;0,75;1.980.948;127.902;111.368;16.534;0,84;1.991.822;127.148;116.274;10.874;0,55;2.006.726;124.769;109.865;14.904;0,75;1.378.101;1.256.384;121.717;6,46;1.483.464;1.362.291;121.173;6,43;;;;;;;
;Informação, comunicação e atividades financeiras, imobiliárias, profissionais e administrativas;7.728.817;345.485;314.803;30.682;7.759.960;333.353;302.210;31.143;0,40;7.716.096;344.647;388.511;-43.864;-0,57;7.566.577;175.470;324.989;-149.519;-1,94;7.515.806;193.650;244.421;-50.771;-0,67;7.521.602;235.414;229.618;5.796;0,08;7.554.914;279.280;245.968;33.312;0,44;7.606.644;307.507;255.777;51.730;0,68;7.670.766;341.745;277.623;64.122;0,84;7.765.825;396.507;301.448;95.059;1,24;7.860.669;398.563;303.719;94.844;1,22;7.851.433;343.559;352.795;-9.236;-0,12;7.900.880;393.040;343.593;49.447;0,63;7.966.079;399.951;334.752;65.199;0,83;8.014.718;408.695;360.056;48.639;0,61;8.043.550;360.190;331.358;28.832;0,36;8.099.140;392.074;336.484;55.590;0,69;8.163.208;401.535;337.467;64.068;0,79;8.226.157;417.068;354.119;62.949;0,77;8.305.440;443.545;364.262;79.283;0,96;8.370.414;432.466;367.492;64.974;0,78;8.439.491;445.926;376.849;69.077;0,83;8.541.474;468.222;366.239;101.983;1,21;8.519.014;399.867;422.327;-22.460;-0,26;8.577.999;455.587;396.602;58.985;0,69;8.636.568;456.032;397.463;58.569;0,68;8.664.096;465.100;437.572;27.528;0,32;8.704.960;439.869;399.005;40.864;0,47;8.752.678;453.611;405.893;47.718;0,55;8.817.053;449.065;384.690;64.375;0,74;8.854.061;444.475;407.467;37.008;0,42;8.917.060;481.997;418.998;62.999;0,71;8.975.977;458.384;399.467;58.917;0,66;9.024.901;439.865;390.941;48.924;0,55;9.074.258;443.045;393.688;49.357;0,55;9.028.995;374.136;419.399;-45.263;-0,50;9.043.963;458.768;443.800;14.968;0,17;9.070.659;429.054;402.358;26.696;0,30;9.102.898;502.899;470.660;32.239;0,36;9.134.110;439.796;408.584;31.212;0,34;9.172.188;476.003;437.925;38.078;0,42;9.211.140;455.884;416.932;38.952;0,42;9.237.898;448.578;421.820;26.758;0,29;9.280.000;489.400;447.298;42.102;0,46;9.318.862;456.490;417.628;38.862;0,42;9.382.091;486.919;423.690;63.229;0,68;9.444.562;475.043;412.572;62.471;0,67;5.118.834;4.703.267;415.567;4,60;5.492.970;5.122.666;370.304;4,08;;;;;;;
;Informação e Comunicação;936.939;32.537;27.760;4.777;940.406;30.457;26.990;3.467;0,37;939.990;30.571;30.987;-416;-0,04;925.045;12.245;27.190;-14.945;-1,59;919.528;13.978;19.495;-5.517;-0,60;920.820;19.834;18.542;1.292;0,14;924.305;23.986;20.501;3.485;0,38;929.939;28.005;22.371;5.634;0,61;938.647;32.852;24.144;8.708;0,94;951.937;39.249;25.959;13.290;1,42;952.564;32.894;32.267;627;0,07;954.518;27.460;25.506;1.954;0,21;960.508;36.645;30.655;5.990;0,63;970.196;38.512;28.824;9.688;1,01;981.781;43.203;31.618;11.585;1,19;991.639;39.842;29.984;9.858;1,00;1.002.328;41.151;30.462;10.689;1,08;1.014.534;43.795;31.589;12.206;1,22;1.025.526;44.285;33.293;10.992;1,08;1.036.790;45.071;33.807;11.264;1,10;1.046.521;44.701;34.970;9.731;0,94;1.057.368;45.122;34.275;10.847;1,04;1.068.907;44.390;32.851;11.539;1,09;1.073.189;37.138;32.856;4.282;0,40;1.080.412;44.306;37.083;7.223;0,67;1.088.708;45.551;37.255;8.296;0,77;1.097.498;47.984;39.194;8.790;0,81;1.105.933;44.914;36.479;8.435;0,77;1.114.198;45.775;37.510;8.265;0,75;1.122.905;45.916;37.209;8.707;0,78;1.127.890;42.182;37.197;4.985;0,44;1.134.603;44.951;38.238;6.713;0,60;1.142.470;44.472;36.605;7.867;0,69;1.144.394;39.861;37.937;1.924;0,17;1.146.333;37.459;35.520;1.939;0,17;1.142.788;27.583;31.128;-3.545;-0,31;1.143.485;38.077;37.380;697;0,06;1.142.398;33.685;34.772;-1.087;-0,10;1.143.341;39.912;38.969;943;0,08;1.145.613;36.597;34.325;2.272;0,20;1.148.506;39.679;36.786;2.893;0,25;1.148.352;36.755;36.909;-154;-0,01;1.150.712;36.332;33.972;2.360;0,21;1.151.282;38.913;38.343;570;0,05;1.153.212;35.709;33.779;1.930;0,17;1.156.408;37.347;34.151;3.196;0,28;1.159.539;34.413;31.282;3.131;0,27;407.419;390.668;16.751;1,47;435.002;421.796;13.206;1,15;;;;;;;
;Atividades Financeiras, de Seguros e Serviços Relacionados;961.846;15.782;13.723;2.059;963.882;15.684;13.648;2.036;0,21;965.646;16.523;14.759;1.764;0,18;959.686;5.648;11.608;-5.960;-0,62;956.210;6.179;9.655;-3.476;-0,36;954.459;7.990;9.741;-1.751;-0,18;954.036;10.475;10.898;-423;-0,04;955.198;12.606;11.444;1.162;0,12;956.364;13.880;12.714;1.166;0,12;953.014;14.960;18.310;-3.350;-0,35;954.234;16.116;14.896;1.220;0,13;954.414;13.798;13.618;180;0,02;958.849;17.743;13.308;4.435;0,46;962.018;18.411;15.242;3.169;0,33;966.208;20.222;16.032;4.190;0,44;972.759;21.070;14.519;6.551;0,68;978.202;20.457;15.014;5.443;0,56;984.142;21.665;15.725;5.940;0,61;989.849;22.428;16.721;5.707;0,58;995.804;22.997;17.042;5.955;0,60;1.001.856;23.177;17.125;6.052;0,61;1.006.918;22.899;17.837;5.062;0,51;1.012.175;21.800;16.543;5.257;0,52;1.013.590;16.855;15.440;1.415;0,14;1.017.337;20.097;16.350;3.747;0,37;1.022.925;22.050;16.462;5.588;0,55;1.025.325;20.602;18.202;2.400;0,23;1.028.912;21.552;17.965;3.587;0,35;1.031.820;21.251;18.343;2.908;0,28;1.035.440;21.219;17.599;3.620;0,35;1.038.358;20.370;17.452;2.918;0,28;1.042.580;22.131;17.909;4.222;0,41;1.046.079;20.330;16.831;3.499;0,34;1.049.422;19.473;16.130;3.343;0,32;1.052.043;17.947;15.326;2.621;0,25;1.051.044;13.422;14.421;-999;-0,09;1.052.337;20.056;18.763;1.293;0,12;1.051.541;17.136;17.932;-796;-0,08;1.050.929;19.940;20.552;-612;-0,06;1.051.217;19.243;18.955;288;0,03;1.051.393;19.655;19.479;176;0,02;1.052.495;19.685;18.583;1.102;0,10;1.054.543;20.510;18.462;2.048;0,19;1.056.921;22.365;19.987;2.378;0,23;1.059.190;20.102;17.833;2.269;0,21;1.062.793;21.143;17.540;3.603;0,34;1.065.230;18.981;16.544;2.437;0,23;218.816;204.630;14.186;1,35;232.238;219.051;13.187;1,25;;;;;;;
;Atividades Imobiliárias;160.788;6.400;5.219;1.181;162.040;6.352;5.100;1.252;0,78;162.039;5.913;5.914;-1;0,00;158.025;1.947;5.961;-4.014;-2,48;156.149;2.656;4.532;-1.876;-1,19;155.607;3.329;3.871;-542;-0,35;155.934;4.668;4.341;327;0,21;156.832;5.025;4.127;898;0,58;157.166;5.731;5.397;334;0,21;158.534;6.293;4.925;1.368;0,87;160.209;6.137;4.462;1.675;1,06;160.562;5.031;4.678;353;0,22;162.647;6.996;4.911;2.085;1,30;164.467;7.087;5.267;1.820;1,12;166.066;6.915;5.316;1.599;0,97;167.520;6.184;4.730;1.454;0,88;168.921;6.678;5.277;1.401;0,84;170.506;6.669;5.084;1.585;0,94;172.193;6.970;5.283;1.687;0,99;174.009;7.389;5.573;1.816;1,05;175.530;7.455;5.934;1.521;0,87;176.664;7.041;5.907;1.134;0,65;178.367;7.188;5.485;1.703;0,96;178.270;5.633;5.730;-97;-0,05;179.370;7.172;6.072;1.100;0,62;180.775;8.101;6.696;1.405;0,78;182.001;8.321;7.095;1.226;0,68;183.065;7.602;6.538;1.064;0,58;183.796;7.844;7.113;731;0,40;184.232;7.177;6.741;436;0,24;184.332;7.316;7.216;100;0,05;185.215;7.830;6.947;883;0,48;185.904;7.013;6.324;689;0,37;186.734;6.771;5.941;830;0,45;186.903;6.227;6.058;169;0,09;186.046;4.950;5.807;-857;-0,46;186.192;7.242;7.096;146;0,08;186.574;7.003;6.621;382;0,21;187.225;8.415;7.764;651;0,35;187.934;7.281;6.572;709;0,38;188.398;7.623;7.159;464;0,25;188.776;7.329;6.951;378;0,20;189.292;7.137;6.621;516;0,27;189.695;7.785;7.382;403;0,21;190.422;7.097;6.370;727;0,38;190.614;6.862;6.670;192;0,10;190.945;6.748;6.417;331;0,17;80.522;75.623;4.899;2,63;85.472;81.430;4.042;2,16;;;;;;;
;Atividades Profissionais, Científicas e Técnicas;1.135.617;53.564;42.475;11.089;1.143.481;49.976;42.112;7.864;0,69;1.140.123;48.986;52.344;-3.358;-0,29;1.114.740;19.351;44.734;-25.383;-2,23;1.102.056;22.648;35.332;-12.684;-1,14;1.097.270;28.215;33.001;-4.786;-0,43;1.102.477;38.805;33.598;5.207;0,47;1.114.369;45.843;33.951;11.892;1,08;1.126.909;49.251;36.711;12.540;1,13;1.141.953;55.288;40.244;15.044;1,33;1.155.177;51.711;38.487;13.224;1,16;1.148.710;40.020;46.487;-6.467;-0,56;1.167.673;62.420;43.457;18.963;1,65;1.183.091;61.300;45.882;15.418;1,32;1.198.596;65.385;49.880;15.505;1,31;1.210.003;59.181;47.774;11.407;0,95;1.224.745;63.357;48.615;14.742;1,22;1.238.816;62.480;48.409;14.071;1,15;1.252.683;66.014;52.147;13.867;1,12;1.268.689;68.342;52.336;16.006;1,28;1.282.638;67.768;53.819;13.949;1,10;1.293.622;67.402;56.418;10.984;0,86;1.307.032;66.794;53.384;13.410;1,04;1.299.097;51.620;59.555;-7.935;-0,61;1.312.367;70.112;56.842;13.270;1,02;1.326.158;71.456;57.665;13.791;1,05;1.338.459;76.733;64.432;12.301;0,93;1.349.050;70.329;59.738;10.591;0,79;1.361.637;72.943;60.356;12.587;0,93;1.373.067;68.682;57.252;11.430;0,84;1.382.558;68.341;58.850;9.491;0,69;1.396.267;75.570;61.861;13.709;0,99;1.406.249;73.049;63.067;9.982;0,71;1.416.721;68.986;58.514;10.472;0,74;1.426.024;65.798;56.495;9.303;0,66;1.415.237;50.406;61.193;-10.787;-0,76;1.425.128;74.109;64.218;9.891;0,70;1.433.845;67.906;59.189;8.717;0,61;1.442.959;80.478;71.364;9.114;0,64;1.450.739;67.295;59.515;7.780;0,54;1.455.312;71.411;66.838;4.573;0,32;1.461.363;70.189;64.138;6.051;0,42;1.467.916;70.090;63.537;6.553;0,45;1.474.089;76.495;70.322;6.173;0,42;1.482.619;70.487;61.957;8.530;0,58;1.489.187;70.392;63.824;6.568;0,44;1.494.772;66.777;61.192;5.585;0,38;785.629;706.094;79.535;5,62;836.035;767.287;68.748;4,82;;;;;;;
